n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_gerr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,2,1.5600000000000003,0.6000000000000001,1,1,1,23,0.11091246282090117,0.1416608080587476,0.22775404904933355,0.7762675285339355,0.14259552955627441
500,2,1.5600000000000003,0.6000000000000001,1,1,1,24,0.12087797217329577,0.23752118767801858,0.33475791861483245,0.8139069080352783,0.15423941612243652
500,2,2.2399999999999998,0.8,1,1,1,0,0.10176018974907848,0.141244580658683,0.23710140740759666,0.7696077823638916,0.14728593826293945
500,2,2.2399999999999998,0.8,1,1,1,1,0.10927446517963856,0.14533832920015793,0.23671115921603303,0.7286655902862549,0.16462039947509766
500,2,2.2399999999999998,0.8,1,1,1,2,0.11657698632274906,0.1960710708611331,0.2908763665642402,0.7193043231964111,0.11772346496582031
500,2,2.2399999999999998,0.8,1,1,1,3,0.1286899671600833,0.15618409242319753,0.24787426275729962,0.7458293437957764,0.18020343780517578
500,2,2.2399999999999998,0.8,1,1,1,4,0.14054542185335675,0.15369098609534101,0.25975610603204663,1.014359712600708,0.1894237995147705
500,2,2.2399999999999998,0.8,1,1,1,5,0.11537574746527039,0.15457080630985043,0.24970389530313444,0.8370316028594971,0.12495112419128418
500,2,2.2399999999999998,0.8,1,1,1,6,0.12162064804540614,0.18091396886327138,0.26934043555839543,0.740217924118042,0.15192818641662598
500,2,2.2399999999999998,0.8,1,1,1,7,0.11554320050456258,0.2208409136836755,0.3103280118429063,0.718275785446167,0.12031269073486328
500,2,2.2399999999999998,0.8,1,1,1,8,0.1267635752642147,0.22313280221615212,0.3284660158762899,0.8152694702148438,0.20507383346557617
500,2,2.2399999999999998,0.8,1,1,1,9,0.14026209425461436,0.1635404630968202,0.2972523484400477,0.7042739391326904,0.12887263298034668
500,2,2.2399999999999998,0.8,1,1,1,10,0.11455295549609255,0.1658216675088502,0.2570219389766879,0.7008886337280273,0.1467278003692627
500,2,2.2399999999999998,0.8,1,1,1,11,0.10980680682452035,0.18561079805493222,0.2485676966463145,0.7673821449279785,0.13994717597961426
500,2,2.2399999999999998,0.8,1,1,1,12,0.1157703465838056,0.17369394534661642,0.25012385576275586,0.830909252166748,0.21387887001037598
500,2,2.2399999999999998,0.8,1,1,1,13,0.11576416751848731,0.21308664250685944,0.27755281708301105,0.7363607883453369,0.14769411087036133
500,2,2.2399999999999998,0.8,1,1,1,14,0.12720822299328832,0.15677203694811018,0.22147244158545598,0.7137250900268555,0.13296723365783691
500,2,2.2399999999999998,0.8,1,1,1,15,0.11275043587682103,0.23559082743883977,0.3483412633156608,0.7087926864624023,0.16472744941711426
500,2,2.2399999999999998,0.8,1,1,1,16,0.10912235113421918,0.18715793752691606,0.2639540085321577,0.7424938678741455,0.1500873565673828
500,2,2.2399999999999998,0.8,1,1,1,17,0.11848096745316829,0.15797891433888672,0.24108545863510497,0.8813080787658691,0.1983482837677002
500,2,2.2399999999999998,0.8,1,1,1,18,0.12010276557785915,0.17543825853423864,0.24814578163903112,0.7507808208465576,0.11751317977905273
500,2,2.2399999999999998,0.8,1,1,1,19,0.1105277921892087,0.169670423352951,0.252360277962585,0.7255926132202148,0.1779477596282959
500,2,2.2399999999999998,0.8,1,1,1,20,0.12764074921481744,0.19521369663231017,0.32285444584712764,0.8520848751068115,0.1773827075958252
500,2,2.2399999999999998,0.8,1,1,1,21,0.11857392454226592,0.1416994263446999,0.25433979915557636,0.8707752227783203,0.17587924003601074
500,2,2.2399999999999998,0.8,1,1,1,22,0.12554037020222153,0.17878600596486274,0.2717138601314051,0.7693865299224854,0.1355125904083252
500,2,2.2399999999999998,0.8,1,1,1,23,0.1257372288720634,0.1843388795920566,0.2535105082152791,0.7220034599304199,0.17409873008728027
500,2,2.2399999999999998,0.8,1,1,1,24,0.12225223572895118,0.19326311183165512,0.28831917686524616,0.7330727577209473,0.1391146183013916
500,2,3.0,1.0,1,1,1,0,0.1480297231016712,0.19084792420351918,0.2750076758781263,0.9082567691802979,0.18491196632385254
500,2,3.0,1.0,1,1,1,1,0.13197996346751434,0.19086353915505835,0.26838360951539003,0.7023968696594238,0.1342008113861084
500,2,3.0,1.0,1,1,1,2,0.13766496885122473,0.20424968726923948,0.30541035988122145,0.7831864356994629,0.16067981719970703
500,2,3.0,1.0,1,1,1,3,0.11364950444305948,0.19627869840236592,0.29000656664846347,0.7463033199310303,0.1823422908782959
500,2,3.0,1.0,1,1,1,4,0.1371765727041802,0.19598120911339967,0.25868096913048844,0.866215705871582,0.16822314262390137
500,2,3.0,1.0,1,1,1,5,0.12624197775803547,0.19236585366885062,0.27727386075699983,0.7496974468231201,0.15620994567871094
500,2,3.0,1.0,1,1,1,6,0.12153725522021593,0.18180804220666277,0.26563363957330566,0.7383944988250732,0.1276412010192871
500,2,3.0,1.0,1,1,1,7,0.11312539781842483,0.2041694183471697,0.2679888032929909,0.763580322265625,0.14605188369750977
500,2,3.0,1.0,1,1,1,8,0.1415623302065762,0.184149674759101,0.27117033963615345,0.7389161586761475,0.19749879837036133
500,2,3.0,1.0,1,1,1,9,0.13383415797029768,0.18137241265026185,0.2703760122983343,0.8031573295593262,0.15355634689331055
500,2,3.0,1.0,1,1,1,10,0.11223605101631134,0.1802752867549899,0.26590577853447783,0.7783932685852051,0.18489837646484375
500,2,3.0,1.0,1,1,1,11,0.12354575673450881,0.28152718689490575,0.390536520631837,0.7944462299346924,0.11664724349975586
