n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_gerr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,2.0,8,2,1,1,1,6,0.3478216129191608,0.864742315631405,1.2059771617731239,0.8193247318267822,0.19138717651367188
500,2.0,8,2,1,1,1,7,0.35252583909713087,0.5185653896219939,0.8169766234839555,0.7641980648040771,0.15108823776245117
500,2.0,8,2,1,1,1,8,0.3383217236934205,0.8136053722730101,1.0995624907699564,0.763737678527832,0.13541889190673828
500,2.0,8,2,1,1,1,9,0.38290584902440483,0.5626025421488369,0.8255189622382385,0.7102799415588379,0.1867077350616455
500,2.0,8,2,1,1,1,10,0.34926781381292354,0.6099705135081499,0.9592383273210734,0.7666447162628174,0.15405058860778809
500,2.0,8,2,1,1,1,11,0.39708585271626606,0.5909845549180118,0.919959253866339,0.8852007389068604,0.1964874267578125
500,2.0,8,2,1,1,1,12,0.34252812033216884,0.5895482953210881,0.8478612064539182,0.7498257160186768,0.1411430835723877
500,2.0,8,2,1,1,1,13,0.3608192552767383,0.8034416279933974,1.1096573286380205,0.7606709003448486,0.1291491985321045
500,2.0,8,2,1,1,1,14,0.37210957183554205,0.8584493277750388,1.109801138504746,0.7238702774047852,0.12145090103149414
500,2.0,8,2,1,1,1,15,0.3499579363077965,0.5751729890402671,0.8072087691624639,0.9110724925994873,0.17052388191223145
500,2.0,8,2,1,1,1,16,0.38411425052352843,0.5456248004471757,0.8544041356547707,0.6747696399688721,0.18670082092285156
500,2.0,8,2,1,1,1,17,0.3518642256806383,0.6119742976228245,0.9125485358262861,0.7750983238220215,0.14194989204406738
500,2.0,8,2,1,1,1,18,0.334709269319049,0.5400846413502491,0.7902493498475265,0.8941192626953125,0.17213678359985352
500,2.0,8,2,1,1,1,19,0.3945190968209687,0.6829529674030549,1.0774720642240236,0.9023311138153076,0.16819381713867188
500,2.0,8,2,1,1,1,20,0.35933964698623516,0.5760404377491646,0.8524321297401638,0.7698469161987305,0.14199495315551758
500,2.0,8,2,1,1,1,21,0.3692573464128493,0.7390194945474874,1.0594117222822033,0.7060320377349854,0.18604636192321777
500,2.0,8,2,1,1,1,22,0.3759566736538737,0.7694999246928147,1.0602241124580507,0.7244906425476074,0.12801265716552734
500,2.0,8,2,1,1,1,23,0.3612089826038153,0.5153958689997408,0.789266348758589,0.8620471954345703,0.1739492416381836
500,2.0,8,2,1,1,1,24,0.38825923322634953,0.6277751403739772,0.8489992114188731,0.7550168037414551,0.1409904956817627
500,2.5,8,2,1,1,1,0,0.48291900678172645,0.870794238822402,1.3046522602381974,0.7304151058197021,0.14342570304870605
500,2.5,8,2,1,1,1,1,0.41550121261043277,0.8999620754106118,1.3154632880210446,0.7341718673706055,0.15496420860290527
500,2.5,8,2,1,1,1,2,0.45390465432301447,0.7445618890750217,1.129338100955023,0.7921924591064453,0.16349291801452637
500,2.5,8,2,1,1,1,3,0.46452379787062653,0.6820489461733319,1.111688460968479,0.8257207870483398,0.14801597595214844
