n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,1.4000000000000001,0.96,0.4,1,1,1,7,0.1568895653691383,0.1233896053839529,0.6329147815704346,0.13093996047973633
500,1.4000000000000001,0.96,0.4,1,1,1,8,0.15686877380784306,0.10737869295164777,0.7297422885894775,0.12677240371704102
500,1.4000000000000001,0.96,0.4,1,1,1,9,0.14727051418747966,0.08903340960375788,0.569800853729248,0.11083149909973145
500,1.4000000000000001,0.96,0.4,1,1,1,10,0.1574643361874764,0.11046699082006076,0.5727519989013672,0.12573766708374023
500,1.4000000000000001,0.96,0.4,1,1,1,11,0.16422799696091073,0.11762332494827635,0.532404899597168,0.1232759952545166
500,1.4000000000000001,0.96,0.4,1,1,1,12,0.1390164341224423,0.10797852054296418,0.5797162055969238,0.10236644744873047
500,1.4000000000000001,0.96,0.4,1,1,1,13,0.14820176173672603,0.12453917550231135,0.7568538188934326,0.12528014183044434
500,1.4000000000000001,0.96,0.4,1,1,1,14,0.15658304194153372,0.12037797880894908,0.5631294250488281,0.0927426815032959
500,1.4000000000000001,0.96,0.4,1,1,1,15,0.15559911767482823,0.12970969714781402,0.5575790405273438,0.11217904090881348
500,1.4000000000000001,0.96,0.4,1,1,1,16,0.15690621099921498,0.10835239892045996,0.6153576374053955,0.09306168556213379
500,1.4000000000000001,0.96,0.4,1,1,1,17,0.17837400048585153,0.10207812010542693,0.5935173034667969,0.10162949562072754
500,1.4000000000000001,0.96,0.4,1,1,1,18,0.13315495470430297,0.12634047838265347,0.6598291397094727,0.10258650779724121
500,1.4000000000000001,0.96,0.4,1,1,1,19,0.16161658186036024,0.10773174754105518,0.5841927528381348,0.09947562217712402
500,1.4000000000000001,0.96,0.4,1,1,1,20,0.16114774065895338,0.1089914199656859,0.5904288291931152,0.10264301300048828
500,1.4000000000000001,0.96,0.4,1,1,1,21,0.14978641365193215,0.1439860290915498,0.6347029209136963,0.12264060974121094
500,1.4000000000000001,0.96,0.4,1,1,1,22,0.1542490656226535,0.12855938384025897,0.5611302852630615,0.11353850364685059
500,1.4000000000000001,0.96,0.4,1,1,1,23,0.18363673152365292,0.1103783343764435,0.643693208694458,0.13964509963989258
500,1.4000000000000001,0.96,0.4,1,1,1,24,0.14942586857175036,0.11783546393515926,0.7608542442321777,0.12222528457641602
500,1.6,0.96,0.4,1,1,1,0,0.17974107452322136,0.12464888349899932,0.5604009628295898,0.11229658126831055
500,1.6,0.96,0.4,1,1,1,1,0.17425477483296964,0.13467142518152175,0.5006344318389893,0.108612060546875
500,1.6,0.96,0.4,1,1,1,2,0.17242949792276782,0.13928921289018684,0.5170118808746338,0.1260206699371338
500,1.6,0.96,0.4,1,1,1,3,0.20002386527122784,0.13357819148156455,0.7796311378479004,0.14932870864868164
500,1.6,0.96,0.4,1,1,1,4,0.1596122391616178,0.11240707696241052,0.5514602661132812,0.10760879516601562
500,1.6,0.96,0.4,1,1,1,5,0.17698840037467026,0.13154849370683558,0.5939085483551025,0.10161256790161133
500,1.6,0.96,0.4,1,1,1,6,0.17216398350644943,0.13360007012622602,0.5625228881835938,0.09743452072143555
500,1.6,0.96,0.4,1,1,1,7,0.16572769759660663,0.1275890187284056,0.53192138671875,0.12656521797180176
500,1.6,0.96,0.4,1,1,1,8,0.174446945453674,0.14174784564716786,0.5345845222473145,0.13042426109313965
500,1.6,0.96,0.4,1,1,1,9,0.18419165075506452,0.14953082857133765,0.6866791248321533,0.1356494426727295
500,1.6,0.96,0.4,1,1,1,10,0.1706678612227302,0.11967478081716051,0.5897965431213379,0.1074376106262207
500,1.6,0.96,0.4,1,1,1,11,0.17443125441390217,0.1246789061951583,0.5793406963348389,0.12700247764587402
500,1.6,0.96,0.4,1,1,1,12,0.1745569166653351,0.12007657536099939,0.6189675331115723,0.08825397491455078
500,1.6,0.96,0.4,1,1,1,13,0.16422969357700629,0.12660244892697933,0.5832512378692627,0.10020136833190918
